postcode,SA2,2021,Area Name,2026
3201,214011370.0,22262.0,Carrum Downs,"24,262"
3202,208031191.0,9198.0,Moorabbin - Heatherton,"11,063"
3204,208021174.0,25201.0,Bentleigh - McKinnon,"26,259"
3204,208021174.0,25201.0,Bentleigh - McKinnon,"26,259"
3204,208021182.0,13298.0,Ormond - Glen Huntly,"15,612"
3204,208021174.0,25201.0,Bentleigh - McKinnon,"26,259"
3205,206051132.0,12330.0,South Melbourne,"23,032"
3205,206051132.0,12330.0,South Melbourne,"23,032"
3206,206051128.0,16023.0,Albert Park,"19,094"
3206,206051128.0,16023.0,Albert Park,"19,094"
3207,206051130.0,16373.0,Port Melbourne,"18,824"
3207,206051131.0,1472.0,Port Melbourne Industrial,"4,931"
3211,203021043.0,20850.0,Lara,"24,510"
3212,203021043.0,20850.0,Lara,"24,510"
3212,203021043.0,20850.0,Lara,"24,510"
3212,203021043.0,20850.0,Lara,"24,510"
3213,203021043.0,20850.0,Lara,"24,510"
3213,203021047.0,15739.0,North Geelong - Bell Park,"16,827"
3213,203021038.0,27398.0,Corio - Norlane,"29,090"
3213,203021038.0,27398.0,Corio - Norlane,"29,090"
3214,203021038.0,27398.0,Corio - Norlane,"29,090"
3214,203021038.0,27398.0,Corio - Norlane,"29,090"
3214,203021038.0,27398.0,Corio - Norlane,"29,090"
3215,203021047.0,15739.0,North Geelong - Bell Park,"16,827"
3215,203021047.0,15739.0,North Geelong - Bell Park,"16,827"
3215,203021047.0,15739.0,North Geelong - Bell Park,"16,827"
3215,203021047.0,15739.0,North Geelong - Bell Park,"16,827"
3215,203021040.0,21244.0,Geelong West - Hamlyn Heights,"22,673"
3215,203021047.0,15739.0,North Geelong - Bell Park,"16,827"
3215,203021047.0,15739.0,North Geelong - Bell Park,"16,827"
3216,203021037.0,14994.0,Belmont,"15,541"
3216,203021042.0,24079.0,Highton,"26,338"
3216,203021041.0,35111.0,Grovedale,"43,120"
3216,203021041.0,35111.0,Grovedale,"43,120"
3216,203021042.0,24079.0,Highton,"26,338"
3216,203021041.0,35111.0,Grovedale,"43,120"
3216,203021042.0,24079.0,Highton,"26,338"
3216,203021042.0,24079.0,Highton,"26,338"
3216,203021042.0,24079.0,Highton,"26,338"
3217,203031050.0,30698.0,Ocean Grove - Barwon Heads,"36,006"
3217,203021041.0,35111.0,Grovedale,"43,120"
3217,207031165.0,12543.0,Burwood,"16,225"
3217,203011036.0,6582.0,Winchelsea,"6,363"
3217,203031053.0,24617.0,Torquay,"26,503"
3218,203021040.0,21244.0,Geelong West - Hamlyn Heights,"22,673"
3218,203021040.0,21244.0,Geelong West - Hamlyn Heights,"22,673"
3218,203021040.0,21244.0,Geelong West - Hamlyn Heights,"22,673"
3218,203021040.0,21244.0,Geelong West - Hamlyn Heights,"22,673"
3218,203011034.0,7733.0,Bannockburn,"9,684"
3218,203011034.0,7733.0,Bannockburn,"9,684"
3219,203021039.0,13477.0,Geelong,"14,793"
3219,203021039.0,13477.0,Geelong,"14,793"
3219,203021045.0,15402.0,Newcomb - Moolap,"16,077"
3219,203021045.0,15402.0,Newcomb - Moolap,"16,077"
3219,203021039.0,13477.0,Geelong,"14,793"
3219,203021045.0,15402.0,Newcomb - Moolap,"16,077"
3220,203021046.0,10406.0,Newtown (Vic.),"11,585"
3220,203021039.0,13477.0,Geelong,"14,793"
3220,203021046.0,10406.0,Newtown (Vic.),"11,585"
3220,203021039.0,13477.0,Geelong,"14,793"
3221,203011036.0,6582.0,Winchelsea,"6,363"
3221,203011036.0,6582.0,Winchelsea,"6,363"
3221,203021047.0,15739.0,North Geelong - Bell Park,"16,827"
3221,203031051.0,9450.0,Portarlington,"9,259"
3221,203021042.0,24079.0,Highton,"26,338"
3221,203021040.0,21244.0,Geelong West - Hamlyn Heights,"22,673"
3221,203021039.0,13477.0,Geelong,"14,793"
3221,203011036.0,6582.0,Winchelsea,"6,363"
3221,217031476.0,3978.0,Otway,"3,650"
3221,217031476.0,3978.0,Otway,"3,650"
3221,203011036.0,6582.0,Winchelsea,"6,363"
3221,203021045.0,15402.0,Newcomb - Moolap,"16,077"
3221,203021038.0,27398.0,Corio - Norlane,"29,090"
3221,203011036.0,6582.0,Winchelsea,"6,363"
3221,217031476.0,3978.0,Otway,"3,650"
3221,203021043.0,20850.0,Lara,"24,510"
3221,203011034.0,7733.0,Bannockburn,"9,684"
3221,217031476.0,3978.0,Otway,"3,650"
3221,203031050.0,30698.0,Ocean Grove - Barwon Heads,"36,006"
3221,217031476.0,3978.0,Otway,"3,650"
3221,217031476.0,3978.0,Otway,"3,650"
3222,203031048.0,16716.0,Clifton Springs,"18,469"
3222,203031048.0,16716.0,Clifton Springs,"18,469"
3222,203031048.0,16716.0,Clifton Springs,"18,469"
3222,203031052.0,5456.0,Point Lonsdale - Queenscliff,"4,994"
3222,203031050.0,30698.0,Ocean Grove - Barwon Heads,"36,006"
3222,203031050.0,30698.0,Ocean Grove - Barwon Heads,"36,006"
3223,203031051.0,9450.0,Portarlington,"9,259"
3223,203031051.0,9450.0,Portarlington,"9,259"
3223,203031051.0,9450.0,Portarlington,"9,259"
3223,203031051.0,9450.0,Portarlington,"9,259"
3224,203021044.0,13213.0,Leopold,"15,703"
3224,203021045.0,15402.0,Newcomb - Moolap,"16,077"
3225,203031052.0,5456.0,Point Lonsdale - Queenscliff,"4,994"
3225,203031052.0,5456.0,Point Lonsdale - Queenscliff,"4,994"
3225,203031052.0,5456.0,Point Lonsdale - Queenscliff,"4,994"
3225,203031052.0,5456.0,Point Lonsdale - Queenscliff,"4,994"
3226,203031050.0,30698.0,Ocean Grove - Barwon Heads,"36,006"
3227,203031050.0,30698.0,Ocean Grove - Barwon Heads,"36,006"
3227,203031050.0,30698.0,Ocean Grove - Barwon Heads,"36,006"
3227,203031050.0,30698.0,Ocean Grove - Barwon Heads,"36,006"
3228,203031053.0,24617.0,Torquay,"26,503"
3228,203031053.0,24617.0,Torquay,"26,503"
3228,203031053.0,24617.0,Torquay,"26,503"
3228,203031053.0,24617.0,Torquay,"26,503"
3230,203031049.0,6189.0,Lorne - Anglesea,"5,695"
3231,203031049.0,6189.0,Lorne - Anglesea,"5,695"
3231,203031049.0,6189.0,Lorne - Anglesea,"5,695"
3231,203031049.0,6189.0,Lorne - Anglesea,"5,695"
3231,203031049.0,6189.0,Lorne - Anglesea,"5,695"
3231,203031049.0,6189.0,Lorne - Anglesea,"5,695"
3232,203031049.0,6189.0,Lorne - Anglesea,"5,695"
3232,203031049.0,6189.0,Lorne - Anglesea,"5,695"
3233,217031476.0,3978.0,Otway,"3,650"
3233,217031476.0,3978.0,Otway,"3,650"
3233,217031476.0,3978.0,Otway,"3,650"
3233,217031476.0,3978.0,Otway,"3,650"
3233,217031476.0,3978.0,Otway,"3,650"
3233,217031476.0,3978.0,Otway,"3,650"
3234,217031476.0,3978.0,Otway,"3,650"
3234,217031476.0,3978.0,Otway,"3,650"
3234,217031476.0,3978.0,Otway,"3,650"
3234,217031476.0,3978.0,Otway,"3,650"
3234,217031476.0,3978.0,Otway,"3,650"
3234,217031476.0,3978.0,Otway,"3,650"
3235,203031049.0,6189.0,Lorne - Anglesea,"5,695"
3235,203031049.0,6189.0,Lorne - Anglesea,"5,695"
3235,203011036.0,6582.0,Winchelsea,"6,363"
3235,203011036.0,6582.0,Winchelsea,"6,363"
3236,217031476.0,3978.0,Otway,"3,650"
3236,217031476.0,3978.0,Otway,"3,650"
3237,217031476.0,3978.0,Otway,"3,650"
3237,217031476.0,3978.0,Otway,"3,650"
3237,217031476.0,3978.0,Otway,"3,650"
3237,217031475.0,7148.0,Corangamite - South,"6,883"
3237,217031475.0,7148.0,Corangamite - South,"6,883"
3237,217031476.0,3978.0,Otway,"3,650"
3237,217031476.0,3978.0,Otway,"3,650"
3237,217031476.0,3978.0,Otway,"3,650"
3238,217031476.0,3978.0,Otway,"3,650"
3238,217031476.0,3978.0,Otway,"3,650"
3238,217031476.0,3978.0,Otway,"3,650"
3238,217031476.0,3978.0,Otway,"3,650"
3239,217031476.0,3978.0,Otway,"3,650"
3239,217031476.0,3978.0,Otway,"3,650"
3239,217031476.0,3978.0,Otway,"3,650"
3239,217031475.0,7148.0,Corangamite - South,"6,883"
3240,203011036.0,6582.0,Winchelsea,"6,363"
3240,203011036.0,6582.0,Winchelsea,"6,363"
3240,203011036.0,6582.0,Winchelsea,"6,363"
3240,203011036.0,6582.0,Winchelsea,"6,363"
3240,203011036.0,6582.0,Winchelsea,"6,363"
3240,203011036.0,6582.0,Winchelsea,"6,363"
3241,203011036.0,6582.0,Winchelsea,"6,363"
3241,217031473.0,5643.0,Colac Region,"5,240"
3241,203031049.0,6189.0,Lorne - Anglesea,"5,695"
3241,203011036.0,6582.0,Winchelsea,"6,363"
3241,203011036.0,6582.0,Winchelsea,"6,363"
3241,203011036.0,6582.0,Winchelsea,"6,363"
3242,217031473.0,5643.0,Colac Region,"5,240"
3243,217031473.0,5643.0,Colac Region,"5,240"
3243,217031473.0,5643.0,Colac Region,"5,240"
3243,217031473.0,5643.0,Colac Region,"5,240"
3243,217031473.0,5643.0,Colac Region,"5,240"
3243,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031476.0,3978.0,Otway,"3,650"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031476.0,3978.0,Otway,"3,650"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031475.0,7148.0,Corangamite - South,"6,883"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031476.0,3978.0,Otway,"3,650"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031473.0,5643.0,Colac Region,"5,240"
3249,217031472.0,12696.0,Colac,"13,026"
3249,217031473.0,5643.0,Colac Region,"5,240"
3250,217031472.0,12696.0,Colac,"13,026"
3250,217031472.0,12696.0,Colac,"13,026"
3250,217031472.0,12696.0,Colac,"13,026"
3250,217031472.0,12696.0,Colac,"13,026"
3251,217031473.0,5643.0,Colac Region,"5,240"
3251,217031473.0,5643.0,Colac Region,"5,240"
3251,217031473.0,5643.0,Colac Region,"5,240"
3251,217031473.0,5643.0,Colac Region,"5,240"
3251,217031473.0,5643.0,Colac Region,"5,240"
3254,217031473.0,5643.0,Colac Region,"5,240"
3260,217031474.0,5358.0,Corangamite - North,"5,114"
3260,217031475.0,7148.0,Corangamite - South,"6,883"
3260,217031473.0,5643.0,Colac Region,"5,240"
3260,217031471.0,3470.0,Camperdown,"3,427"
3260,217031475.0,7148.0,Corangamite - South,"6,883"
3260,217031471.0,3470.0,Camperdown,"3,427"
3260,217031474.0,5358.0,Corangamite - North,"5,114"
3260,217031474.0,5358.0,Corangamite - North,"5,114"
3260,217031475.0,7148.0,Corangamite - South,"6,883"
3260,217031474.0,5358.0,Corangamite - North,"5,114"
3260,217031475.0,7148.0,Corangamite - South,"6,883"
3260,217031474.0,5358.0,Corangamite - North,"5,114"
3260,217031471.0,3470.0,Camperdown,"3,427"
3260,217031475.0,7148.0,Corangamite - South,"6,883"
3260,217031475.0,7148.0,Corangamite - South,"6,883"
3260,217031475.0,7148.0,Corangamite - South,"6,883"
3260,217031475.0,7148.0,Corangamite - South,"6,883"
3260,217031474.0,5358.0,Corangamite - North,"5,114"
3264,217031474.0,5358.0,Corangamite - North,"5,114"
3265,217031474.0,5358.0,Corangamite - North,"5,114"
3265,217041477.0,6989.0,Moyne - East,"6,770"
3265,217031475.0,7148.0,Corangamite - South,"6,883"
3265,217031475.0,7148.0,Corangamite - South,"6,883"
3265,217041477.0,6989.0,Moyne - East,"6,770"
3265,217041477.0,6989.0,Moyne - East,"6,770"
3265,217041477.0,6989.0,Moyne - East,"6,770"
3265,217041477.0,6989.0,Moyne - East,"6,770"
3265,217041477.0,6989.0,Moyne - East,"6,770"
3265,217031474.0,5358.0,Corangamite - North,"5,114"
3265,217041477.0,6989.0,Moyne - East,"6,770"
3265,217041477.0,6989.0,Moyne - East,"6,770"
3265,217031474.0,5358.0,Corangamite - North,"5,114"
3265,217031474.0,5358.0,Corangamite - North,"5,114"
3265,217041477.0,6989.0,Moyne - East,"6,770"
3265,217031475.0,7148.0,Corangamite - South,"6,883"
3265,217041477.0,6989.0,Moyne - East,"6,770"
3266,217031475.0,7148.0,Corangamite - South,"6,883"
3266,217031475.0,7148.0,Corangamite - South,"6,883"
3266,217031475.0,7148.0,Corangamite - South,"6,883"
3266,217031475.0,7148.0,Corangamite - South,"6,883"
3266,217031475.0,7148.0,Corangamite - South,"6,883"
3266,217031475.0,7148.0,Corangamite - South,"6,883"
3266,217031475.0,7148.0,Corangamite - South,"6,883"
3266,217031475.0,7148.0,Corangamite - South,"6,883"
3266,217031474.0,5358.0,Corangamite - North,"5,114"
3266,217031475.0,7148.0,Corangamite - South,"6,883"
3267,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217041477.0,6989.0,Moyne - East,"6,770"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217041477.0,6989.0,Moyne - East,"6,770"
3268,217041477.0,6989.0,Moyne - East,"6,770"
3268,217041477.0,6989.0,Moyne - East,"6,770"
3268,217041477.0,6989.0,Moyne - East,"6,770"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217041477.0,6989.0,Moyne - East,"6,770"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3268,217031475.0,7148.0,Corangamite - South,"6,883"
3269,217031475.0,7148.0,Corangamite - South,"6,883"
3269,217031475.0,7148.0,Corangamite - South,"6,883"
3269,217031475.0,7148.0,Corangamite - South,"6,883"
3270,217031475.0,7148.0,Corangamite - South,"6,883"
3271,217041477.0,6989.0,Moyne - East,"6,770"
3271,217041477.0,6989.0,Moyne - East,"6,770"
3271,215011387.0,3180.0,Ararat Region,"3,143"
3272,217041477.0,6989.0,Moyne - East,"6,770"
3272,217041477.0,6989.0,Moyne - East,"6,770"
3273,217041477.0,6989.0,Moyne - East,"6,770"
3274,217041477.0,6989.0,Moyne - East,"6,770"
3275,217041478.0,9963.0,Moyne - West,"10,612"
3275,217041478.0,9963.0,Moyne - West,"10,612"
3276,217041477.0,6989.0,Moyne - East,"6,770"
3276,217041477.0,6989.0,Moyne - East,"6,770"
3277,217041480.0,13292.0,Warrnambool - South,"13,577"
3277,217041477.0,6989.0,Moyne - East,"6,770"
3277,217041477.0,6989.0,Moyne - East,"6,770"
3277,217041477.0,6989.0,Moyne - East,"6,770"
3277,217041477.0,6989.0,Moyne - East,"6,770"
3277,217041477.0,6989.0,Moyne - East,"6,770"
3278,217041477.0,6989.0,Moyne - East,"6,770"
3278,217041477.0,6989.0,Moyne - East,"6,770"
3279,217041477.0,6989.0,Moyne - East,"6,770"
3279,217041477.0,6989.0,Moyne - East,"6,770"
3280,217041479.0,22462.0,Warrnambool - North,"23,959"
3280,217041477.0,6989.0,Moyne - East,"6,770"
3280,217041479.0,22462.0,Warrnambool - North,"23,959"
3280,217041479.0,22462.0,Warrnambool - North,"23,959"
3280,217041479.0,22462.0,Warrnambool - North,"23,959"
3281,217041479.0,22462.0,Warrnambool - North,"23,959"
3281,217041477.0,6989.0,Moyne - East,"6,770"
3281,217041477.0,6989.0,Moyne - East,"6,770"
3281,217041479.0,22462.0,Warrnambool - North,"23,959"
3282,217041478.0,9963.0,Moyne - West,"10,612"
3282,217041478.0,9963.0,Moyne - West,"10,612"
3283,217041478.0,9963.0,Moyne - West,"10,612"
3283,217041478.0,9963.0,Moyne - West,"10,612"
3283,217041478.0,9963.0,Moyne - West,"10,612"
3283,217041478.0,9963.0,Moyne - West,"10,612"
3283,217041478.0,9963.0,Moyne - West,"10,612"
3283,217041478.0,9963.0,Moyne - West,"10,612"
3283,217041478.0,9963.0,Moyne - West,"10,612"
3283,217041478.0,9963.0,Moyne - West,"10,612"
3283,217041478.0,9963.0,Moyne - West,"10,612"
3283,217041478.0,9963.0,Moyne - West,"10,612"
3284,217041478.0,9963.0,Moyne - West,"10,612"
3284,217041478.0,9963.0,Moyne - West,"10,612"
3285,217041478.0,9963.0,Moyne - West,"10,612"
3285,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3285,217041478.0,9963.0,Moyne - West,"10,612"
3285,217041478.0,9963.0,Moyne - West,"10,612"
3285,217041478.0,9963.0,Moyne - West,"10,612"
3285,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3285,217041478.0,9963.0,Moyne - West,"10,612"
3285,217041478.0,9963.0,Moyne - West,"10,612"
3286,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3286,217041478.0,9963.0,Moyne - West,"10,612"
3286,217041478.0,9963.0,Moyne - West,"10,612"
3286,217041478.0,9963.0,Moyne - West,"10,612"
3286,217041478.0,9963.0,Moyne - West,"10,612"
3287,217041478.0,9963.0,Moyne - West,"10,612"
3287,217041478.0,9963.0,Moyne - West,"10,612"
3289,217011423.0,6264.0,Southern Grampians,"5,851"
3289,217041478.0,9963.0,Moyne - West,"10,612"
3289,217011423.0,6264.0,Southern Grampians,"5,851"
3289,217041477.0,6989.0,Moyne - East,"6,770"
3289,217011423.0,6264.0,Southern Grampians,"5,851"
3292,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3293,217011423.0,6264.0,Southern Grampians,"5,851"
3293,217041477.0,6989.0,Moyne - East,"6,770"
3293,215011387.0,3180.0,Ararat Region,"3,143"
3294,217011423.0,6264.0,Southern Grampians,"5,851"
3294,217011423.0,6264.0,Southern Grampians,"5,851"
3294,217011423.0,6264.0,Southern Grampians,"5,851"
3294,217011423.0,6264.0,Southern Grampians,"5,851"
3294,217011423.0,6264.0,Southern Grampians,"5,851"
3294,217011423.0,6264.0,Southern Grampians,"5,851"
3294,217011423.0,6264.0,Southern Grampians,"5,851"
3300,217011423.0,6264.0,Southern Grampians,"5,851"
3300,217011421.0,10284.0,Hamilton (Vic.),"10,114"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217041478.0,9963.0,Moyne - West,"10,612"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3301,217011423.0,6264.0,Southern Grampians,"5,851"
3302,217011423.0,6264.0,Southern Grampians,"5,851"
3302,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3303,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3303,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3303,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3303,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3303,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3303,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3304,217041478.0,9963.0,Moyne - West,"10,612"
3304,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3304,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3304,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3304,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3304,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3304,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3304,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3304,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3304,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3304,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3304,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3305,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3305,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3305,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3305,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3305,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3305,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3305,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3305,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3305,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3305,217011422.0,11182.0,Portland,"10,945"
3305,217011422.0,11182.0,Portland,"10,945"
3305,217011422.0,11182.0,Portland,"10,945"
3309,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3310,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3310,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3311,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3311,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3311,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3311,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011423.0,6264.0,Southern Grampians,"5,851"
3312,215011393.0,2748.0,West Wimmera,"2,457"
3312,215011393.0,2748.0,West Wimmera,"2,457"
3312,215011393.0,2748.0,West Wimmera,"2,457"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011423.0,6264.0,Southern Grampians,"5,851"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,215011393.0,2748.0,West Wimmera,"2,457"
3312,215011393.0,2748.0,West Wimmera,"2,457"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3312,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3314,217011423.0,6264.0,Southern Grampians,"5,851"
3314,217011423.0,6264.0,Southern Grampians,"5,851"
3314,217011423.0,6264.0,Southern Grampians,"5,851"
3314,217011423.0,6264.0,Southern Grampians,"5,851"
3314,217011423.0,6264.0,Southern Grampians,"5,851"
3314,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3315,217011420.0,8871.0,Glenelg (Vic.),"8,439"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3315,217011423.0,6264.0,Southern Grampians,"5,851"
3317,215011393.0,2748.0,West Wimmera,"2,457"
3318,215011393.0,2748.0,West Wimmera,"2,457"
3318,215011393.0,2748.0,West Wimmera,"2,457"
3318,215011393.0,2748.0,West Wimmera,"2,457"
3318,215011393.0,2748.0,West Wimmera,"2,457"
3318,215011393.0,2748.0,West Wimmera,"2,457"
3318,215011393.0,2748.0,West Wimmera,"2,457"
3318,215011393.0,2748.0,West Wimmera,"2,457"
3318,215011393.0,2748.0,West Wimmera,"2,457"
3318,215011393.0,2748.0,West Wimmera,"2,457"
3319,215011393.0,2748.0,West Wimmera,"2,457"
3319,215011393.0,2748.0,West Wimmera,"2,457"
3319,215011393.0,2748.0,West Wimmera,"2,457"
3321,203011035.0,8065.0,Golden Plains - South,"8,339"
3321,203011035.0,8065.0,Golden Plains - South,"8,339"
3321,217031473.0,5643.0,Colac Region,"5,240"
3322,217031473.0,5643.0,Colac Region,"5,240"
3323,217031474.0,5358.0,Corangamite - North,"5,114"
3323,217031474.0,5358.0,Corangamite - North,"5,114"
3323,217031474.0,5358.0,Corangamite - North,"5,114"
3324,217031474.0,5358.0,Corangamite - North,"5,114"
3324,217031474.0,5358.0,Corangamite - North,"5,114"
3324,217031474.0,5358.0,Corangamite - North,"5,114"
3325,217031474.0,5358.0,Corangamite - North,"5,114"
3325,217031474.0,5358.0,Corangamite - North,"5,114"
3325,217031474.0,5358.0,Corangamite - North,"5,114"
3325,217031474.0,5358.0,Corangamite - North,"5,114"
3328,203011035.0,8065.0,Golden Plains - South,"8,339"
3329,203011035.0,8065.0,Golden Plains - South,"8,339"
3329,217031473.0,5643.0,Colac Region,"5,240"
3329,203011035.0,8065.0,Golden Plains - South,"8,339"
3330,203011035.0,8065.0,Golden Plains - South,"8,339"
3331,203011034.0,7733.0,Bannockburn,"9,684"
3331,203011034.0,7733.0,Bannockburn,"9,684"
3331,203011035.0,8065.0,Golden Plains - South,"8,339"
3331,203011034.0,7733.0,Bannockburn,"9,684"
3331,203011035.0,8065.0,Golden Plains - South,"8,339"
3331,203011035.0,8065.0,Golden Plains - South,"8,339"
3331,203011035.0,8065.0,Golden Plains - South,"8,339"
3332,203011035.0,8065.0,Golden Plains - South,"8,339"
3333,203011035.0,8065.0,Golden Plains - South,"8,339"
3333,203011035.0,8065.0,Golden Plains - South,"8,339"
3334,201021012.0,6337.0,Gordon (Vic.),"6,238"
3334,201021012.0,6337.0,Gordon (Vic.),"6,238"
3334,201021012.0,6337.0,Gordon (Vic.),"6,238"
3334,201021012.0,6337.0,Gordon (Vic.),"6,238"
3334,201021012.0,6337.0,Gordon (Vic.),"6,238"
3335,213041355.0,26558.0,Hillside,"37,029"
3335,213041359.0,17836.0,Rockbank - Mount Cottrell,"28,235"
3335,213041355.0,26558.0,Hillside,"37,029"
3335,213041359.0,17836.0,Rockbank - Mount Cottrell,"28,235"
3335,213041359.0,17836.0,Rockbank - Mount Cottrell,"28,235"
3336,213041359.0,17836.0,Rockbank - Mount Cottrell,"28,235"
