postcode,2021_population,2022_population,2023_population,2024_population,2025_population,income_mean,income_median
3034,27645.0,27736.0,27827.0,27919.0,28011.0,64732.0,53443.0
3036,1264.755410691004,1262.2294654498046,1259.7035202086051,1257.1775749674055,1254.69778357236,6400.378357235984,5239.711603650587
3037,62300.3483992467,67497.63559322033,73743.86723163842,81269.98775894538,90358.33050847458,239104.27306967985,212444.03766478342
3038,5212.393561454003,5199.642682016843,5186.979852894147,5174.405074085918,5161.918345592154,19973.985502611664,16950.631702377144
3039,16406.0,16624.0,16845.0,17069.0,17296.0,81817.0,62722.0
3040,27323.50584007188,27581.413072776282,27842.30727762803,28105.462264150945,28370.878032345016,115457.0649146451,89761.77403414196
3041,16738.446540880504,16864.622641509435,16991.264150943396,17119.37106918239,17247.943396226416,99473.89937106919,74741.44025157232
3042,16379.370695970698,16445.81043956044,16513.7978021978,16583.058974358974,16653.301648351648,133583.5434065934,113317.04725274726
3043,24540.625,24843.8125,25183.0,25562.1875,25985.375,175755.75,156450.0
3044,19691.909090909092,19911.818181818184,20133.909090909092,20358.818181818184,20586.545454545456,96994.36363636363,80962.63636363637
3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3046,46414.09090909091,46985.181818181816,47564.09090909091,48150.181818181816,48743.454545454544,153062.63636363635,134014.36363636365
3047,24577.280487804877,24688.80487804878,24801.329268292684,24914.853658536587,25029.37804878049,70427.41463414635,60166.817073170736
3048,19637.329268292684,19598.29268292683,19559.256097560974,19521.219512195123,19483.182926829268,55253.87804878049,49667.5243902439
3049,3408.375,3402.1875,3396.0,3389.8125,3383.625,10886.25,9678.0
3050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,23617.0,24478.0,25370.0,26295.0,27254.0,66723.0,50074.0
3052,7446.0,7576.0,7708.0,7843.0,7980.0,72420.0,49544.0
3053,17198.0,17740.0,18299.0,18875.0,19470.0,59791.0,38891.0
3054,8295.0,8289.0,8283.0,8277.0,8271.0,88807.0,60116.0
3055,24625.158995815902,24863.26359832636,25103.907949790795,25347.092050209205,25592.81589958159,96728.48117154812,78474.08786610879
3056,16179.8410041841,16379.73640167364,16582.092050209205,16786.907949790795,16994.18410041841,42373.51882845188,35300.912133891215
3057,12963.0,13346.0,13740.0,14146.0,14564.0,70497.0,59822.0
3058,35372.0,35710.0,36052.0,36398.0,36747.0,128806.0,108584.0
3059,21212.526315789473,22094.526315789473,23013.473684210527,23970.315789473683,24966.94736842105,61474.73684210526,51223.26315789473
3060,14193.0,14296.0,14400.0,14505.0,14610.0,50646.0,42163.0
3061,1189.390243902439,1189.90243902439,1190.4146341463413,1190.9268292682925,1191.4390243902437,3203.7073170731705,2718.6585365853657
3062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3063,1297.6462730430135,1369.50921720545,1447.8105797488643,1533.4456318461125,1627.5247127972214,3707.181939620625,3114.8992786534864
3064,66626.27185561197,72640.97456801518,79578.19048351535,87605.06686150849,96922.58852484234,220377.8589960519,194680.47392708814
3065,10609.0,10741.0,10874.0,11009.0,11146.0,86036.0,60939.0
3066,9348.0,9628.0,9916.0,10213.0,10519.0,77705.0,63876.0
3067,9262.0,9651.0,10056.0,10478.0,10918.0,78181.0,64090.0
3068,22935.0,23167.0,23401.0,23638.0,23877.0,192758.0,136174.0
3070,25657.0,25909.0,26163.0,26420.0,26679.0,82863.0,64111.0
3071,19152.0,19264.0,19376.0,19489.0,19603.0,71753.0,59278.0
3072,33825.0,34159.0,34496.0,34836.0,35180.0,127077.0,106757.0
3073,44149.752100840335,44270.47478991597,44394.0,44520.32773109244,44647.65546218488,92812.01680672269,82165.53781512605
3074,3991.2478991596636,3969.5252100840335,3948.0,3926.6722689075627,3905.344537815126,9604.98319327731,8533.46218487395
3075,23663.0,23784.0,23906.0,24029.0,24152.0,49055.0,43883.0
3076,12280.0,14598.0,17353.0,20628.0,24521.0,55604.0,50360.0
3078,9072.0,9136.0,9201.0,9266.0,9332.0,84148.0,61806.0
3079,16496.017699115044,16613.548672566372,16732.0796460177,16851.610619469026,16972.141592920354,147352.61946902654,97399.38053097346
3081,15038.0,15131.0,15225.0,15319.0,15414.0,58067.0,49231.0
3082,17647.0,17597.0,17547.0,17497.0,17448.0,57395.0,50871.0
3083,13754.328859060402,13936.59731543624,14125.268456375838,14321.342281879195,14523.818791946309,92543.95973154363,75030.44966442953
3084,30753.80048270314,30966.80486278716,31183.374899436843,31401.94493608653,31622.51497273621,168316.6936622866,125942.61946902654
3085,11253.852959121416,11355.049149210223,11459.276998169615,11566.10216256525,11675.524642397126,45807.72713714324,36705.55033557047
3086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087,9303.0,9295.0,9287.0,9279.0,9271.0,64366.0,56433.0
3088,33047.46808510638,33064.19148936171,33080.914893617024,33097.63829787234,33114.36170212766,122178.02127659574,98875.95744680852
3089,14539.0,14643.0,14748.0,14854.0,14961.0,71001.0,58722.0
3090,9522.0,9619.0,9717.0,9816.0,9916.0,77353.0,58178.0
3091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3093,1417.7021276595744,1421.787234042553,1425.8723404255318,1429.9574468085107,1434.0425531914893,6357.531914893617,4972.936170212766
3094,3189.8297872340427,3199.0212765957444,3208.2127659574467,3217.404255319149,3226.595744680851,14304.446808510638,11189.106382978724
3095,28949.75,28922.5,28895.25,28868.0,28840.75,138095.5,102336.5
3096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,3789.507042253521,3781.549295774648,3773.5915492957747,3765.6338028169016,3757.676056338028,67570.26760563381,57941.464788732395
3101,24878.0,24921.0,24964.0,25007.0,25050.0,112542.0,64299.0
3102,2250.910447761194,2258.805970149254,2266.7014925373132,2274.597014925373,2282.492537313433,31858.432835820895,20639.582089552237
3103,20638.089552238805,20706.194029850747,20774.298507462685,20842.402985074626,20910.507462686568,149443.5671641791,91386.41791044775
3104,21411.0,21486.0,21562.0,21638.0,21714.0,82641.0,52750.0
3105,11371.0,11387.0,11403.0,11419.0,11435.0,65889.0,49223.0
3106,17105.0,17101.0,17097.0,17093.0,17089.0,80019.0,49823.0
3107,14278.0,14311.0,14344.0,14377.0,14410.0,65252.0,48542.0
3108,25172.0,25574.0,25982.0,26397.0,26818.0,59387.0,42170.0
3109,31385.0,31625.0,31868.0,32114.0,32363.0,117273.0,87314.0
3111,5357.061224489796,5366.204081632653,5375.346938775509,5384.489795918367,5393.632653061224,25540.897959183672,17067.102040816324
3113,2363.401515151515,2364.621212121212,2365.840909090909,2367.060606060606,2368.280303030303,26344.28787878788,18041.348484848484
3114,334.81632653061223,335.3877551020408,335.95918367346934,336.53061224489795,337.1020408163265,1596.3061224489795,1066.6938775510203
3115,154.28787878787878,154.53030303030303,154.77272727272728,155.01515151515153,155.25757575757575,1420.1969696969697,870.2121212121212
3116,11873.0,12052.0,12234.0,12419.0,12606.0,63008.0,53497.0
3121,32055.0,32502.0,32956.0,33416.0,33883.0,87699.0,70247.0
3122,19897.125155334637,20050.838629504702,20206.015977276762,20362.21533818569,20519.87857269661,103169.35576069591,62511.06586188532
3123,14399.235309781645,14510.475323983668,14622.774720397656,14735.813731581751,14849.912124977809,74662.03377418782,45238.271347417
3124,25301.63953488372,25417.686046511626,25534.20930232558,25651.970930232557,25770.20930232558,124484.61046511628,76481.66279069768
3125,10870.125709958349,10914.362362741385,10959.117001135934,11004.389625141992,11050.18023475956,67195.1790988262,40285.63574403635
3126,2540.5263157894738,2541.6315789473683,2542.736842105263,2543.842105263158,2544.9473684210525,17698.105263157893,10296.631578947368
3127,16189.894736842105,16246.473684210527,16303.052631578947,16360.631578947368,16418.21052631579,131837.57894736843,84693.47368421053
3128,28691.363309352517,29242.13309352518,29803.773381294966,30376.28417266187,30960.6654676259,79195.28417266186,55521.06474820144
3129,18304.0,18441.0,18579.0,18718.0,18858.0,66473.0,49538.0
3130,33382.0,33579.0,33778.0,33978.0,34179.0,135799.0,102400.0
3131,23388.0,23534.0,23682.0,23830.0,23979.0,121742.0,98351.0
3132,27649.122448979593,27815.408163265303,27982.69387755102,28151.979591836734,28322.26530612245,115949.79591836734,87219.20408163265
3133,23127.0,23201.0,23276.0,23351.0,23427.0,123721.0,94632.0
3134,62708.011311685725,63056.80068123092,63408.299353101684,63763.50732729802,64121.42460381995,295609.5079958801,225652.5230751161
3135,6206.686046511628,6252.325581395349,6298.2558139534885,6344.476744186047,6390.988372093024,18533.43023255814,15667.732558139536
3136,27910.86324786325,28173.222222222223,28438.581196581195,28707.94017094017,28980.29914529915,153906.07692307694,130137.68376068377
3137,13470.666666666668,13555.958333333334,13641.25,13727.541666666668,13813.833333333334,75962.79166666667,66716.83333333333
3138,23447.0,23661.0,23877.0,24095.0,24315.0,60458.0,52876.0
3139,13608.333333333332,13669.666666666666,13732.0,13794.333333333332,13857.0,80043.33333333333,67192.33333333333
3140,19783.0,19983.0,20185.0,20389.0,20595.0,64199.0,52006.0
3141,21392.485398773002,21886.5909202454,22393.7845398773,22913.29325153374,23445.94306748466,170031.8252760736,102492.16785276073
3142,17996.754601226996,18116.0490797546,18238.9754601227,18365.306748466257,18495.496932515336,210413.2147239264,90960.55214723926
3143,9436.0,9479.0,9522.0,9565.0,9609.0,111629.0,69563.0
3144,2537.592920353982,2550.477876106195,2563.4867256637167,2576.495575221239,2589.6283185840707,14791.929203539823,8638.991150442478
3145,39299.470833526386,39578.251895782174,39859.37481402545,40142.37498648628,40427.71701493459,187612.216188667,111938.43845464793
3146,8428.433628318584,8471.230088495575,8514.438053097345,8557.646017699115,8601.265486725662,49130.33628318584,28693.79203539823
3147,17578.793103448275,17782.93103448276,17989.48275862069,18198.44827586207,18410.8275862069,127292.58620689655,87367.0
3148,31415.206896551725,31703.402298850575,31994.406130268202,32289.2183908046,32586.839080459773,121648.41379310345,85462.33333333333
3149,40799.0,41196.0,41596.0,42000.0,42408.0,124578.0,91327.0
3150,42753.0,42753.0,42753.0,42753.0,42753.0,128579.0,88454.0
3151,10778.0,10809.0,10840.0,10871.0,10902.0,54272.0,41159.0
3152,32552.0,32542.0,32532.0,32522.0,32512.0,117450.0,97092.0
3153,21184.333333333336,21327.041666666668,21470.75,21615.458333333336,21761.166666666668,97409.20833333334,87440.16666666667
3154,4380.0,4372.0,4364.0,4356.0,4348.0,61091.0,54777.0
3155,23831.0,24001.0,24172.0,24344.0,24518.0,56942.0,51495.0
3156,48544.0,48657.0,48771.0,48885.0,49000.0,247532.0,209096.0
3158,9848.0,9823.0,9798.0,9773.0,9748.0,63843.0,55406.0
3159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,10238.502617801047,10331.706806282722,10425.811518324606,10520.816753926701,10616.722513089004,43461.51832460733,27253.445026178008
3162,10214.687857198778,10293.14914272293,10372.34392859939,10451.762780865889,10531.915133484694,65873.4745948485,45574.48015344868
3163,45543.54356846473,45990.16597510374,46441.883817427384,46898.24481327801,47358.70124481328,227726.96680497925,172220.7593360996
3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,16756.0,16997.0,17241.0,17489.0,17740.0,70864.0,55684.0
3166,27177.36,27438.88,27703.079999999998,27969.8,28239.2,120705.95999999999,97258.28
3167,3720.64,3757.12,3793.92,3831.2000000000003,3868.8,10019.04,8174.72
3168,22492.0,23029.0,23579.0,24142.0,24719.0,44292.0,33446.0
3169,25226.0,25298.0,25371.0,25446.0,25523.0,105160.0,90572.0
3170,20078.0,20250.0,20424.0,20599.0,20776.0,59299.0,49274.0
3171,22537.0,22759.0,22984.0,23211.0,23440.0,43017.0,37720.0
3172,23292.0,23360.0,23428.0,23496.0,23565.0,106896.0,93514.0
3173,4212.1578947368425,4336.776315789474,4465.125,4597.203947368422,4733.289473684211,7687.934210526317,6599.526315789474
3174,32719.0,33067.0,33419.0,33775.0,34135.0,90698.0,84121.0
3175,80444.84210526316,81738.22368421053,83063.875,84421.79605263157,85813.71052631579,143937.06578947368,127179.47368421053
3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,12061.0,12171.0,12282.0,12394.0,12507.0,44333.0,42311.0
3178,15540.0,15512.0,15484.0,15456.0,15428.0,60538.0,51920.0
3179,7722.923076923077,7814.307692307692,7907.076923076924,8000.769230769231,8095.384615384616,27354.0,23502.0
3180,9010.076923076922,9116.692307692307,9224.923076923076,9334.23076923077,9444.615384615385,31913.0,27419.0
3181,19460.0,19620.0,19781.0,19943.0,20107.0,88528.0,66724.0
3182,26204.0,26583.0,26968.0,27358.0,27754.0,77755.0,59622.0
3183,11076.497005988023,11113.68263473054,11150.868263473054,11188.053892215568,11225.239520958085,50639.251497005986,41325.62874251497
3184,15041.0,15133.0,15226.0,15319.0,15413.0,92171.0,68634.0
3185,10910.993560049712,10972.940006778896,11035.377019545813,11097.814032312734,11160.741611117388,67859.59755959778,49750.484465032205
3186,23053.0,23161.0,23269.0,23378.0,23487.0,137864.0,69529.0
3187,20855.829875518673,21014.008298755187,21173.414937759335,21334.04979253112,21495.912863070538,121639.55186721991,76238.17842323652
3188,18406.0,18534.0,18663.0,18793.0,18924.0,103087.0,62000.0
3189,8361.818181818182,8510.0,8660.90909090909,8814.545454545454,8970.90909090909,61650.90909090909,49323.63636363636
3190,12541.0,12706.0,12873.0,13042.0,13214.0,78867.0,61107.0
3191,7299.166666666667,7370.416666666667,7442.5,7515.0,7588.333333333334,43024.16666666667,26348.333333333336
3192,24355.0,24614.0,24875.0,25139.0,25406.0,66835.0,55868.0
3193,24342.833333333336,24514.583333333336,24687.5,24861.0,25036.666666666668,155313.83333333334,96870.66666666667
3194,13304.0,13399.0,13494.0,13590.0,13687.0,72211.0,57231.0
3195,39078.63636363637,39663.545454545456,40258.09090909091,40862.27272727273,41477.09090909091,269625.36363636365,217102.72727272726
3196,25710.363636363636,25965.454545454544,26223.909090909092,26485.727272727272,26750.909090909092,154074.63636363635,133943.27272727274
3197,12115.0,12215.0,12316.0,12418.0,12521.0,70124.0,55429.0
3198,17359.0,17416.0,17473.0,17530.0,17587.0,58360.0,52561.0
3199,60086.28571428571,60246.752380952385,60408.219047619044,60569.68571428572,60733.15238095238,166483.87619047618,143065.06666666665
3200,2434.714285714286,2431.247619047619,2427.7809523809524,2424.3142857142857,2420.847619047619,6240.1238095238095,5830.933333333333
3201,22262.0,22675.0,23096.0,23525.0,23962.0,56480.0,52775.0
3202,836.1818181818182,851.0,866.0909090909091,881.4545454545455,897.0909090909091,6165.090909090909,4932.363636363637
3204,31215.448132780082,31629.053941908714,32048.112033195022,32473.07468879668,32903.48962655602,110529.15767634855,82247.46887966804
3205,3112.819672131148,3171.3901639344267,3231.2229508196724,3292.065573770492,3354.170491803279,23790.980327868856,16509.557377049183
3206,16023.0,16234.0,16448.0,16664.0,16883.0,120412.0,67518.0
3207,17845.0,18962.0,20496.0,22662.0,25789.0,178075.0,125882.0
3211,267.3076923076923,273.62820512820514,280.0897435897436,286.7051282051282,293.47435897435895,817.7307692307692,707.0384615384615
3212,9355.76923076923,9576.98717948718,9803.141025641025,10034.679487179488,10271.602564102564,28620.576923076926,24746.346153846156
3213,5321.8394648829435,5362.453323945315,5403.631285571789,5445.5115883353865,5488.094232236108,13508.044358387608,11812.497095581763
3214,24514.0,24557.842105263157,24601.684210526317,24645.526315789473,24689.368421052633,43273.05263157895,39520.52631578947
3215,23117.92071611253,23282.393861892582,23446.867007672634,23612.66496163683,23779.787723785164,81132.64961636829,68426.71867007672
3216,60106.47641509434,61645.16981132075,63238.99528301887,64890.34905660378,66602.62735849057,160606.6745283019,131012.5896226415
3217,60311.82305469569,62512.92055594588,64803.97793969342,67188.71416810631,69669.91413741847,191295.97819355733,149496.29293059607
3218,19980.018975332066,20487.21062618596,21018.595825426946,21575.73055028463,22160.550284629982,101196.33776091083,85840.0569259962
3219,14327.047027027029,14402.215135135135,14478.345945945946,14554.476756756758,14630.86756756757,52875.46918918919,45778.15783783784
3220,20378.98,20470.92,20563.6,20657.28,20751.7,135282.72,97899.68
3221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,23834.95798319328,24428.9243697479,25037.88655462185,25662.962184873948,26304.268907563026,103964.55462184874,82014.7899159664
3223,9450.0,9720.0,9997.0,10282.0,10575.0,53904.0,39988.0
3224,17791.972972972973,18146.864864864867,18510.054054054053,18882.243243243243,19262.432432432433,71513.81081081081,63590.16216216216
3225,1948.5714285714287,1976.4285714285716,2004.642857142857,2033.2142857142858,2062.1428571428573,22317.857142857145,15542.857142857143
3226,6420.496732026144,6642.40522875817,6872.0522875817,7109.64705882353,7355.398692810458,13982.954248366013,10975.372549019608
3227,3611.529411764706,3736.3529411764707,3865.529411764706,3999.176470588235,4137.411764705882,7865.411764705882,6173.64705882353
3228,5420.256880733945,5664.0,5918.752293577982,6184.954128440368,6463.045871559633,15746.422018348625,12100.183486238533
3230,1547.25,1568.0,1589.0,1610.25,1631.75,14666.5,10357.25
3231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3233,2841.4285714285716,2861.4285714285716,2881.4285714285716,2901.4285714285716,2922.1428571428573,33177.142857142855,25870.714285714286
3234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3236,284.1428571428571,286.1428571428571,288.1428571428571,290.1428571428571,292.2142857142857,3317.7142857142853,2587.0714285714284
3237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3239,1078.3650793650793,1076.2539682539682,1074.142857142857,1072.142857142857,1070.2142857142858,8659.15873015873,7060.515873015873
3240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,7494.156593406593,7556.7692307692305,7620.197802197803,7684.442307692307,7749.436813186813,68405.35714285714,52264.21153846154
3242,403.07142857142856,402.4285714285714,401.7857142857143,401.1428571428571,400.5,3378.642857142857,2990.0
3243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3249,5078.873015873016,5084.3650793650795,5090.023809523809,5095.9047619047615,5101.928571428572,32818.76984126984,28039.031746031746
3250,10580.0,10635.0,10690.833333333334,10746.666666666668,10802.5,43715.833333333336,39690.0
3251,403.07142857142856,402.4285714285714,401.7857142857143,401.1428571428571,400.5,3378.642857142857,2990.0
3254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,10276.680952380952,10241.019047619047,10205.357142857143,10170.028571428571,10134.7,110186.8619047619,94489.13333333333
3264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,794.2222222222222,790.1111111111111,786.0,782.0,778.0,5341.444444444444,4473.444444444444
3270,1588.4444444444443,1580.2222222222222,1572.0,1564.0,1556.0,10682.888888888889,8946.888888888889
3271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3272,325.06976744186045,325.6744186046512,326.27906976744185,326.93023255813955,327.5813953488372,2584.7906976744184,2142.8372093023254
3273,162.53488372093022,162.8372093023256,163.13953488372093,163.46511627906978,163.7906976744186,1292.3953488372092,1071.4186046511627
3274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3277,13454.53488372093,13494.837209302326,13535.139534883721,13575.46511627907,13615.790697674418,59539.395348837206,48313.41860465116
3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,28638.32558139535,28960.813953488374,29288.302325581397,29620.674418604653,29957.04651162791,105210.02325581395,89568.90697674418
3281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,2490.75,2513.25,2536.0,2559.0,2582.0,13886.75,11314.0
3285,2845.59,2867.25,2889.16,2911.32,2933.48,16016.83,13123.36
3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287,2490.75,2513.25,2536.0,2559.0,2582.0,13886.75,11314.0
3289,3001.2848837209303,3022.8094315245476,3044.5839793281652,3066.631782945736,3088.7351421188628,18267.700904392765,14913.140826873385
3292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,14808.0,14792.388888888889,14776.777777777777,14761.166666666668,14746.277777777777,92954.22222222222,78352.38888888889
3301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,702.84,700.7222222222222,698.6044444444444,696.4866666666667,694.4244444444444,5218.635555555555,4337.082222222222
3303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3305,18278.8,18284.0,18289.2,18294.4,18299.6,99720.6,83990.20000000001
3309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,2108.52,2102.1666666666665,2095.8133333333335,2089.46,2083.2733333333335,15655.906666666666,13011.246666666666
3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,1374.0,1360.0,1346.5,1333.0,1319.5,32887.5,24456.0
3319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,1071.6000000000001,1067.8,1064.0,1060.2,1056.4,11040.2,9133.6
3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3329,725.6714285714286,732.4685714285714,739.4257142857143,746.5828571428572,753.9000000000001,5733.202857142856,4981.4
3330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3331,894.6516129032259,923.6929032258065,953.8606451612902,985.2670967741935,1017.8967741935485,6791.958709677419,5753.154838709677
3332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,19733.38888888889,21173.23214285714,22734.57738095238,24428.92658730159,26269.767857142855,49333.77777777778,44066.10912698413
3336,3185.0,3613.3928571428573,4099.464285714286,4650.892857142857,5276.607142857143,10180.0,9262.32142857143
3337,41215.0,42616.0,44076.0,45598.0,47183.0,109052.0,100319.0
3338,37577.0,39794.0,42141.0,44627.0,47260.0,56150.0,51631.0
3340,40077.26837606837,41070.10769230769,42088.507692307685,43133.08547008547,44203.84102564103,144727.22222222222,124443.9264957265
3341,787.357264957265,807.1641025641026,827.5025641025641,848.3760683760684,869.7846153846153,2990.880341880342,2567.8017094017096
3342,3362.169934640523,3412.9913725490196,3464.630588235294,3517.1586928104575,3570.650980392157,29108.096209150328,24464.16732026144
3345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3350,77683.30262497815,79134.0454857558,80640.04487081009,82203.18121492359,83825.35003658038,284818.5917449024,231846.52465924976
3351,6125.68205128205,6242.262564102564,6362.580512820514,6486.631794871795,6614.492307692308,65129.901538461534,55844.69401709402
3352,34050.37078418671,34542.603125930866,35048.45932432137,35568.37119193609,36103.31502984393,262526.9453485814,226490.72943343208
3353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3355,11701.248366013073,11776.287581699347,11851.32679738562,11927.04248366013,12003.434640522877,42749.71241830066,37277.12745098039
3356,9626.149160484187,9976.087465833658,10341.77586880125,10723.829754002343,11122.864506052323,39936.921515033195,36296.33736821554
3357,1083.8213903743315,1107.9381818181819,1132.5670588235294,1157.8280213903743,1183.585026737968,8078.51422459893,6814.472727272727
3358,3094.8571428571427,3153.7142857142853,3213.7142857142853,3274.8571428571427,3337.142857142857,18871.142857142855,15138.285714285714
3360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,1225.5333333333335,1223.2333333333333,1220.9333333333334,1218.6333333333334,1216.3666666666668,12701.366666666667,10505.933333333334
3363,4485.25,4512.7125,4540.375,4568.2375,4596.1,26731.612500000003,21832.5
3364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
